id,object,url,data_updated_at,created_at,subject_id,subject_type,meaning_correct,meaning_incorrect,meaning_max_streak,meaning_current_streak,reading_correct,reading_incorrect,reading_max_streak,reading_current_streak,percentage_correct,hidden
466480141,review_statistic,https://api.wanikani.com/v2/review_statistics/466480141,2025-04-01T12:02:54.118139Z,2025-02-10T11:45:28.488315Z,3654,vocabulary,9,0,9,9,9,1,5,4,95,False
466480164,review_statistic,https://api.wanikani.com/v2/review_statistics/466480164,2025-03-08T11:29:13.056132Z,2025-02-10T11:45:38.242019Z,3653,vocabulary,6,0,6,6,6,0,6,6,100,False
466481070,review_statistic,https://api.wanikani.com/v2/review_statistics/466481070,2025-03-08T05:29:20.111960Z,2025-02-10T11:51:19.842169Z,3658,vocabulary,6,0,6,6,6,0,6,6,100,False
466481078,review_statistic,https://api.wanikani.com/v2/review_statistics/466481078,2025-04-02T08:00:01.501191Z,2025-02-10T11:51:21.982598Z,3656,vocabulary,15,4,7,7,15,1,10,5,86,False
466481092,review_statistic,https://api.wanikani.com/v2/review_statistics/466481092,2025-03-08T02:41:50.559196Z,2025-02-10T11:51:27.507360Z,918,kanji,6,0,6,6,6,0,6,6,100,False
466481096,review_statistic,https://api.wanikani.com/v2/review_statistics/466481096,2025-03-08T09:20:10.168135Z,2025-02-10T11:51:30.061483Z,3655,vocabulary,6,0,6,6,6,0,6,6,100,False
466481126,review_statistic,https://api.wanikani.com/v2/review_statistics/466481126,2025-03-08T11:31:57.302500Z,2025-02-10T11:51:45.317599Z,3657,vocabulary,7,0,7,7,7,1,7,7,93,False
466722993,review_statistic,https://api.wanikani.com/v2/review_statistics/466722993,2025-03-08T13:46:17.534010Z,2025-02-10T21:22:39.715430Z,3661,vocabulary,6,0,6,6,6,0,6,6,100,False
466723012,review_statistic,https://api.wanikani.com/v2/review_statistics/466723012,2025-04-01T11:31:38.642237Z,2025-02-10T21:22:54.129822Z,3660,vocabulary,9,1,5,4,9,0,9,9,95,False
466723016,review_statistic,https://api.wanikani.com/v2/review_statistics/466723016,2025-03-10T03:18:18.813995Z,2025-02-10T21:22:56.497086Z,920,kanji,8,0,8,8,8,2,7,7,89,False
466723022,review_statistic,https://api.wanikani.com/v2/review_statistics/466723022,2025-04-02T11:08:37.188548Z,2025-02-10T21:22:59.701567Z,3662,vocabulary,10,1,10,10,10,2,6,4,87,False
466723038,review_statistic,https://api.wanikani.com/v2/review_statistics/466723038,2025-03-12T00:06:35.081190Z,2025-02-10T21:23:08.213740Z,3663,vocabulary,9,2,9,9,9,2,6,6,82,False
466732234,review_statistic,https://api.wanikani.com/v2/review_statistics/466732234,2025-04-02T21:54:34.889107Z,2025-02-10T21:28:00.305939Z,3665,vocabulary,10,1,10,10,10,1,6,4,91,False
466732237,review_statistic,https://api.wanikani.com/v2/review_statistics/466732237,2025-03-10T03:01:31.506882Z,2025-02-10T21:28:02.116846Z,921,kanji,9,0,9,9,9,3,7,7,86,False
466732252,review_statistic,https://api.wanikani.com/v2/review_statistics/466732252,2025-03-28T12:59:58.192274Z,2025-02-10T21:28:06.998736Z,3668,vocabulary,11,0,11,11,11,3,4,3,88,False
466732257,review_statistic,https://api.wanikani.com/v2/review_statistics/466732257,2025-03-08T05:29:15.124535Z,2025-02-10T21:28:08.922865Z,3671,vocabulary,6,0,6,6,6,0,6,6,100,False
466732299,review_statistic,https://api.wanikani.com/v2/review_statistics/466732299,2025-03-10T03:13:38.469601Z,2025-02-10T21:28:24.743632Z,3672,vocabulary,7,1,7,7,7,0,7,7,93,False
467326713,review_statistic,https://api.wanikani.com/v2/review_statistics/467326713,2025-03-10T03:18:27.215276Z,2025-02-11T21:28:46.767775Z,3674,vocabulary,6,0,6,6,6,0,6,6,100,False
467326724,review_statistic,https://api.wanikani.com/v2/review_statistics/467326724,2025-04-02T21:53:44.354190Z,2025-02-11T21:28:51.647644Z,924,kanji,10,0,10,10,10,2,6,4,91,False
467326730,review_statistic,https://api.wanikani.com/v2/review_statistics/467326730,2025-03-23T20:36:16.534612Z,2025-02-11T21:28:54.232780Z,3673,vocabulary,10,2,5,4,10,0,10,10,91,False
467326743,review_statistic,https://api.wanikani.com/v2/review_statistics/467326743,2025-03-19T23:09:35.687993Z,2025-02-11T21:28:58.954832Z,3685,vocabulary,9,1,5,5,9,0,9,9,95,False
467326747,review_statistic,https://api.wanikani.com/v2/review_statistics/467326747,2025-03-10T03:04:38.875948Z,2025-02-11T21:29:00.928277Z,3684,vocabulary,7,0,7,7,7,2,7,7,88,False
467335503,review_statistic,https://api.wanikani.com/v2/review_statistics/467335503,2025-04-02T08:00:18.143916Z,2025-02-11T21:48:20.331904Z,3695,vocabulary,10,0,10,10,10,2,6,4,91,False
467335506,review_statistic,https://api.wanikani.com/v2/review_statistics/467335506,2025-03-10T03:01:29.441812Z,2025-02-11T21:48:24.637067Z,6799,vocabulary,6,0,6,6,6,0,6,6,100,False
467335513,review_statistic,https://api.wanikani.com/v2/review_statistics/467335513,2025-03-10T03:00:56.888961Z,2025-02-11T21:48:28.299170Z,3710,vocabulary,8,0,8,8,8,2,7,7,89,False
467335536,review_statistic,https://api.wanikani.com/v2/review_statistics/467335536,2025-04-02T08:00:40.370205Z,2025-02-11T21:48:37.287857Z,3798,vocabulary,9,1,5,4,9,0,9,9,95,False
467335562,review_statistic,https://api.wanikani.com/v2/review_statistics/467335562,2025-03-10T03:12:49.611583Z,2025-02-11T21:48:45.450284Z,3880,vocabulary,6,0,6,6,6,0,6,6,100,False
467897430,review_statistic,https://api.wanikani.com/v2/review_statistics/467897430,2025-03-11T01:24:21.053030Z,2025-02-12T21:27:51.017948Z,8984,vocabulary,6,0,6,6,6,0,6,6,100,False
467897446,review_statistic,https://api.wanikani.com/v2/review_statistics/467897446,2025-03-11T01:24:38.689003Z,2025-02-12T21:27:58.361380Z,6883,vocabulary,7,0,7,7,7,1,7,7,93,False
467897448,review_statistic,https://api.wanikani.com/v2/review_statistics/467897448,2025-04-03T20:43:20.655591Z,2025-02-12T21:28:00.601800Z,5620,vocabulary,9,1,5,4,9,0,9,9,95,False
467897458,review_statistic,https://api.wanikani.com/v2/review_statistics/467897458,2025-03-23T20:41:52.359704Z,2025-02-12T21:28:05.044861Z,926,kanji,10,0,10,10,10,2,5,3,91,False
467897468,review_statistic,https://api.wanikani.com/v2/review_statistics/467897468,2025-03-12T00:12:43.420300Z,2025-02-12T21:28:09.586967Z,5619,vocabulary,6,0,6,6,6,0,6,6,100,False
467899534,review_statistic,https://api.wanikani.com/v2/review_statistics/467899534,2025-03-23T03:56:22.485960Z,2025-02-12T21:35:14.165252Z,3666,vocabulary,15,0,15,15,15,6,6,6,83,False
467899933,review_statistic,https://api.wanikani.com/v2/review_statistics/467899933,2025-03-10T21:57:36.377296Z,2025-02-12T21:35:17.098640Z,3712,vocabulary,6,0,6,6,6,0,6,6,100,False
467900417,review_statistic,https://api.wanikani.com/v2/review_statistics/467900417,2025-03-10T21:57:43.945108Z,2025-02-12T21:35:20.773688Z,3711,vocabulary,6,0,6,6,6,0,6,6,100,False
467901242,review_statistic,https://api.wanikani.com/v2/review_statistics/467901242,2025-03-12T00:22:12.598725Z,2025-02-12T21:35:26.862299Z,3664,vocabulary,7,5,7,7,7,0,7,7,74,False
467901682,review_statistic,https://api.wanikani.com/v2/review_statistics/467901682,2025-03-10T21:57:30.405958Z,2025-02-12T21:35:29.953127Z,8985,vocabulary,6,0,6,6,6,0,6,6,100,False
467945052,review_statistic,https://api.wanikani.com/v2/review_statistics/467945052,2025-03-12T00:07:17.635335Z,2025-02-13T00:06:27.731099Z,927,kanji,6,0,6,6,6,0,6,6,100,False
467945070,review_statistic,https://api.wanikani.com/v2/review_statistics/467945070,2025-03-12T12:30:44.111217Z,2025-02-13T00:06:37.063118Z,888,kanji,9,1,6,6,9,1,9,9,90,False
467959352,review_statistic,https://api.wanikani.com/v2/review_statistics/467959352,2025-03-12T00:28:46.051104Z,2025-02-13T00:46:17.155717Z,7638,vocabulary,6,0,6,6,6,0,6,6,100,False
468503768,review_statistic,https://api.wanikani.com/v2/review_statistics/468503768,2025-03-23T06:31:14.718416Z,2025-02-14T02:20:40.744181Z,3694,vocabulary,9,1,5,5,9,0,9,9,95,False
468503794,review_statistic,https://api.wanikani.com/v2/review_statistics/468503794,2025-03-26T00:49:28.109458Z,2025-02-14T02:20:52.393844Z,3676,vocabulary,12,3,5,3,12,0,12,12,89,False
468503813,review_statistic,https://api.wanikani.com/v2/review_statistics/468503813,2025-03-12T00:12:16.308465Z,2025-02-14T02:21:00.535542Z,3697,vocabulary,6,0,6,6,6,0,6,6,100,False
468503826,review_statistic,https://api.wanikani.com/v2/review_statistics/468503826,2025-03-12T00:22:16.509965Z,2025-02-14T02:21:08.123109Z,3692,vocabulary,6,0,6,6,6,0,6,6,100,False
468503861,review_statistic,https://api.wanikani.com/v2/review_statistics/468503861,2025-03-15T23:33:50.578111Z,2025-02-14T02:21:24.320507Z,3693,vocabulary,8,0,8,8,8,1,5,5,94,False
468682353,review_statistic,https://api.wanikani.com/v2/review_statistics/468682353,2025-03-12T00:07:23.708132Z,2025-02-14T11:35:57.130080Z,3679,vocabulary,6,0,6,6,6,0,6,6,100,False
468682368,review_statistic,https://api.wanikani.com/v2/review_statistics/468682368,2025-03-12T00:11:48.787948Z,2025-02-14T11:36:06.387622Z,3678,vocabulary,6,0,6,6,6,0,6,6,100,False
468682541,review_statistic,https://api.wanikani.com/v2/review_statistics/468682541,2025-03-24T02:33:41.665019Z,2025-02-14T11:36:08.216614Z,3670,vocabulary,12,4,6,6,12,0,12,12,86,False
468683243,review_statistic,https://api.wanikani.com/v2/review_statistics/468683243,2025-03-12T08:40:58.156614Z,2025-02-14T11:36:13.493244Z,3696,vocabulary,6,0,6,6,6,0,6,6,100,False
468683429,review_statistic,https://api.wanikani.com/v2/review_statistics/468683429,2025-03-13T20:47:57.336124Z,2025-02-14T11:36:16.519503Z,3680,vocabulary,10,0,10,10,10,4,6,6,83,False
468939006,review_statistic,https://api.wanikani.com/v2/review_statistics/468939006,2025-03-12T12:31:01.450682Z,2025-02-15T00:01:03.992119Z,3689,vocabulary,6,0,6,6,6,0,6,6,100,False
468939017,review_statistic,https://api.wanikani.com/v2/review_statistics/468939017,2025-03-13T20:38:41.178091Z,2025-02-15T00:01:09.794471Z,3688,vocabulary,9,2,6,6,9,1,9,9,86,False
468939031,review_statistic,https://api.wanikani.com/v2/review_statistics/468939031,2025-03-28T01:13:37.714261Z,2025-02-15T00:01:18.966315Z,3698,vocabulary,12,0,12,12,12,3,5,3,89,False
468939036,review_statistic,https://api.wanikani.com/v2/review_statistics/468939036,2025-03-12T20:07:19.139308Z,2025-02-15T00:01:21.470329Z,3704,vocabulary,8,0,8,8,8,2,7,7,89,False
468939046,review_statistic,https://api.wanikani.com/v2/review_statistics/468939046,2025-03-16T08:34:40.805304Z,2025-02-15T00:01:26.925938Z,3687,vocabulary,8,1,5,5,8,0,8,8,94,False
469458910,review_statistic,https://api.wanikani.com/v2/review_statistics/469458910,2025-03-12T20:11:38.173097Z,2025-02-16T01:37:30.586967Z,9329,radical,6,0,6,6,6,0,6,6,100,False
469458915,review_statistic,https://api.wanikani.com/v2/review_statistics/469458915,2025-03-24T04:38:29.885062Z,2025-02-16T01:37:32.960737Z,242,radical,10,2,5,5,10,0,10,10,91,False
469458920,review_statistic,https://api.wanikani.com/v2/review_statistics/469458920,2025-04-01T06:56:07.116566Z,2025-02-16T01:37:35.073026Z,437,radical,6,0,6,6,6,0,6,6,100,False
469458924,review_statistic,https://api.wanikani.com/v2/review_statistics/469458924,2025-03-12T20:07:52.088169Z,2025-02-16T01:37:36.519104Z,244,radical,6,0,6,6,6,0,6,6,100,False
469458928,review_statistic,https://api.wanikani.com/v2/review_statistics/469458928,2025-03-12T20:09:26.899865Z,2025-02-16T01:37:38.367035Z,245,radical,6,0,6,6,6,0,6,6,100,False
469458969,review_statistic,https://api.wanikani.com/v2/review_statistics/469458969,2025-03-12T20:08:20.549704Z,2025-02-16T01:38:06.856367Z,8783,radical,6,0,6,6,6,0,6,6,100,False
469458975,review_statistic,https://api.wanikani.com/v2/review_statistics/469458975,2025-03-12T20:07:49.067900Z,2025-02-16T01:38:09.168521Z,408,radical,6,0,6,6,6,0,6,6,100,False
469458981,review_statistic,https://api.wanikani.com/v2/review_statistics/469458981,2025-03-12T20:12:06.373802Z,2025-02-16T01:38:12.018263Z,8824,radical,6,0,6,6,6,0,6,6,100,False
469459061,review_statistic,https://api.wanikani.com/v2/review_statistics/469459061,2025-03-12T20:11:51.196711Z,2025-02-16T01:39:10.224129Z,3686,vocabulary,6,0,6,6,6,0,6,6,100,False
469459912,review_statistic,https://api.wanikani.com/v2/review_statistics/469459912,2025-03-24T04:38:55.857217Z,2025-02-16T01:41:56.044175Z,3701,vocabulary,9,1,5,5,9,0,9,9,95,False
469459970,review_statistic,https://api.wanikani.com/v2/review_statistics/469459970,2025-03-12T20:11:22.481935Z,2025-02-16T01:42:23.264731Z,3699,vocabulary,6,0,6,6,6,0,6,6,100,False
469459974,review_statistic,https://api.wanikani.com/v2/review_statistics/469459974,2025-03-23T20:36:12.855750Z,2025-02-16T01:42:27.411218Z,3702,vocabulary,9,2,6,3,9,0,9,9,90,False
469459977,review_statistic,https://api.wanikani.com/v2/review_statistics/469459977,2025-04-03T03:09:53.643341Z,2025-02-16T01:42:30.621535Z,3700,vocabulary,17,1,16,16,17,5,5,5,85,False
469459985,review_statistic,https://api.wanikani.com/v2/review_statistics/469459985,2025-03-12T20:07:43.532863Z,2025-02-16T01:42:33.105851Z,3703,vocabulary,6,0,6,6,6,0,6,6,100,False
469459995,review_statistic,https://api.wanikani.com/v2/review_statistics/469459995,2025-03-21T22:35:26.083935Z,2025-02-16T01:42:38.246737Z,3705,vocabulary,8,0,8,8,8,1,5,3,94,False
469468425,review_statistic,https://api.wanikani.com/v2/review_statistics/469468425,2025-03-12T20:08:29.464448Z,2025-02-16T02:04:49.239464Z,3713,vocabulary,6,0,6,6,6,0,6,6,100,False
469468438,review_statistic,https://api.wanikani.com/v2/review_statistics/469468438,2025-03-16T05:50:15.720715Z,2025-02-16T02:04:55.187755Z,3706,vocabulary,8,1,6,6,8,0,8,8,94,False
469468445,review_statistic,https://api.wanikani.com/v2/review_statistics/469468445,2025-03-23T20:34:18.325691Z,2025-02-16T02:05:00.216073Z,3718,vocabulary,10,2,6,3,10,0,10,10,91,False
469468448,review_statistic,https://api.wanikani.com/v2/review_statistics/469468448,2025-03-13T22:15:25.446967Z,2025-02-16T02:05:02.433345Z,929,kanji,7,0,7,7,7,1,7,7,93,False
469468450,review_statistic,https://api.wanikani.com/v2/review_statistics/469468450,2025-03-12T20:09:29.827349Z,2025-02-16T02:05:04.766104Z,928,kanji,6,0,6,6,6,0,6,6,100,False
469471498,review_statistic,https://api.wanikani.com/v2/review_statistics/469471498,2025-03-21T22:38:36.038814Z,2025-02-16T02:06:25.249537Z,936,kanji,11,1,7,7,11,2,4,4,88,False
469471516,review_statistic,https://api.wanikani.com/v2/review_statistics/469471516,2025-03-12T20:12:35.156125Z,2025-02-16T02:06:30.400060Z,953,kanji,6,0,6,6,6,0,6,6,100,False
469471520,review_statistic,https://api.wanikani.com/v2/review_statistics/469471520,2025-03-23T20:36:48.938832Z,2025-02-16T02:06:31.864592Z,937,kanji,9,0,9,9,9,2,6,3,90,False
469864737,review_statistic,https://api.wanikani.com/v2/review_statistics/469864737,2025-03-13T20:49:38.960550Z,2025-02-16T20:07:09.799543Z,930,kanji,6,0,6,6,6,0,6,6,100,False
469864752,review_statistic,https://api.wanikani.com/v2/review_statistics/469864752,2025-03-13T22:21:15.407750Z,2025-02-16T20:07:16.191935Z,3719,vocabulary,7,1,7,7,7,0,7,7,93,False
469864767,review_statistic,https://api.wanikani.com/v2/review_statistics/469864767,2025-03-13T20:40:03.323026Z,2025-02-16T20:07:25.080909Z,3723,vocabulary,6,0,6,6,6,0,6,6,100,False
469864774,review_statistic,https://api.wanikani.com/v2/review_statistics/469864774,2025-03-13T20:40:53.867360Z,2025-02-16T20:07:29.516712Z,3721,vocabulary,6,0,6,6,6,0,6,6,100,False
469864784,review_statistic,https://api.wanikani.com/v2/review_statistics/469864784,2025-03-13T20:48:13.913326Z,2025-02-16T20:07:35.595212Z,3722,vocabulary,6,0,6,6,6,0,6,6,100,False
470144898,review_statistic,https://api.wanikani.com/v2/review_statistics/470144898,2025-03-13T20:49:10.596619Z,2025-02-17T06:30:18.022392Z,931,kanji,6,0,6,6,6,0,6,6,100,False
470144916,review_statistic,https://api.wanikani.com/v2/review_statistics/470144916,2025-04-04T02:02:55.746449Z,2025-02-17T06:30:24.820105Z,3724,vocabulary,11,2,4,3,11,1,7,7,88,False
470144927,review_statistic,https://api.wanikani.com/v2/review_statistics/470144927,2025-03-13T20:41:15.745206Z,2025-02-17T06:30:29.009035Z,3669,vocabulary,6,0,6,6,6,0,6,6,100,False
470144936,review_statistic,https://api.wanikani.com/v2/review_statistics/470144936,2025-03-13T22:15:31.160062Z,2025-02-17T06:30:30.829199Z,3725,vocabulary,6,0,6,6,6,0,6,6,100,False
470144944,review_statistic,https://api.wanikani.com/v2/review_statistics/470144944,2025-03-16T01:04:56.419372Z,2025-02-17T06:30:32.370691Z,3728,vocabulary,8,0,8,8,8,2,7,7,89,False
470542008,review_statistic,https://api.wanikani.com/v2/review_statistics/470542008,2025-03-16T00:16:35.219694Z,2025-02-17T20:57:08.094038Z,3882,vocabulary,6,0,6,6,6,0,6,6,100,False
470542036,review_statistic,https://api.wanikani.com/v2/review_statistics/470542036,2025-03-28T23:23:29.898950Z,2025-02-17T20:57:17.154929Z,3881,vocabulary,12,3,6,4,12,2,7,5,83,False
470542046,review_statistic,https://api.wanikani.com/v2/review_statistics/470542046,2025-03-28T07:11:18.817170Z,2025-02-17T20:57:19.126565Z,932,kanji,9,1,5,5,9,0,9,9,95,False
470542059,review_statistic,https://api.wanikani.com/v2/review_statistics/470542059,2025-03-16T05:51:17.464022Z,2025-02-17T20:57:21.526654Z,3883,vocabulary,6,0,6,6,6,0,6,6,100,False
470542064,review_statistic,https://api.wanikani.com/v2/review_statistics/470542064,2025-03-16T05:50:34.922141Z,2025-02-17T20:57:23.634076Z,3602,vocabulary,6,0,6,6,6,0,6,6,100,False
470674969,review_statistic,https://api.wanikani.com/v2/review_statistics/470674969,2025-03-16T05:50:56.052482Z,2025-02-18T02:23:26.617206Z,3885,vocabulary,6,0,6,6,6,0,6,6,100,False
470674978,review_statistic,https://api.wanikani.com/v2/review_statistics/470674978,2025-03-16T08:11:08.332736Z,2025-02-18T02:23:32.465911Z,3884,vocabulary,6,0,6,6,6,0,6,6,100,False
470674983,review_statistic,https://api.wanikani.com/v2/review_statistics/470674983,2025-03-28T07:11:58.506694Z,2025-02-18T02:23:35.675541Z,933,kanji,9,0,9,9,9,1,5,5,95,False
470674990,review_statistic,https://api.wanikani.com/v2/review_statistics/470674990,2025-03-16T00:43:55.445989Z,2025-02-18T02:23:41.794262Z,3902,vocabulary,6,0,6,6,6,0,6,6,100,False
470675002,review_statistic,https://api.wanikani.com/v2/review_statistics/470675002,2025-03-16T01:04:42.789246Z,2025-02-18T02:23:45.260544Z,3886,vocabulary,6,0,6,6,6,0,6,6,100,False
470905871,review_statistic,https://api.wanikani.com/v2/review_statistics/470905871,2025-03-26T20:39:03.035736Z,2025-02-18T12:42:09.849294Z,934,kanji,8,0,8,8,8,1,5,3,94,False
470905928,review_statistic,https://api.wanikani.com/v2/review_statistics/470905928,2025-03-16T08:34:05.661524Z,2025-02-18T12:42:33.369902Z,3667,vocabulary,6,0,6,6,6,0,6,6,100,False
470905934,review_statistic,https://api.wanikani.com/v2/review_statistics/470905934,2025-03-16T08:33:12.074582Z,2025-02-18T12:42:35.952925Z,3887,vocabulary,6,0,6,6,6,0,6,6,100,False
470905943,review_statistic,https://api.wanikani.com/v2/review_statistics/470905943,2025-03-19T23:10:25.062954Z,2025-02-18T12:42:39.164920Z,3890,vocabulary,8,0,8,8,8,1,5,5,94,False
470905951,review_statistic,https://api.wanikani.com/v2/review_statistics/470905951,2025-03-24T04:38:24.705103Z,2025-02-18T12:42:42.929796Z,3889,vocabulary,11,2,4,4,11,0,11,11,92,False
470906110,review_statistic,https://api.wanikani.com/v2/review_statistics/470906110,2025-03-17T00:19:42.230402Z,2025-02-18T12:44:14.506962Z,3897,vocabulary,6,0,6,6,6,0,6,6,100,False
470906116,review_statistic,https://api.wanikani.com/v2/review_statistics/470906116,2025-03-17T00:20:28.861228Z,2025-02-18T12:44:17.303272Z,3891,vocabulary,6,0,6,6,6,0,6,6,100,False
470906126,review_statistic,https://api.wanikani.com/v2/review_statistics/470906126,2025-03-17T00:18:43.225967Z,2025-02-18T12:44:24.172129Z,938,kanji,7,1,7,7,7,1,7,7,88,False
470906133,review_statistic,https://api.wanikani.com/v2/review_statistics/470906133,2025-03-17T00:18:27.557139Z,2025-02-18T12:44:28.748578Z,3909,vocabulary,6,0,6,6,6,0,6,6,100,False
470906143,review_statistic,https://api.wanikani.com/v2/review_statistics/470906143,2025-03-28T01:14:04.696447Z,2025-02-18T12:44:31.033353Z,935,kanji,9,0,9,9,9,1,5,5,95,False
471166068,review_statistic,https://api.wanikani.com/v2/review_statistics/471166068,2025-03-16T08:33:07.847843Z,2025-02-18T22:03:27.490615Z,3919,vocabulary,6,0,6,6,6,0,6,6,100,False
471166074,review_statistic,https://api.wanikani.com/v2/review_statistics/471166074,2025-03-16T08:20:22.404637Z,2025-02-18T22:03:33.028891Z,3913,vocabulary,6,0,6,6,6,0,6,6,100,False
471166084,review_statistic,https://api.wanikani.com/v2/review_statistics/471166084,2025-03-17T00:22:08.176557Z,2025-02-18T22:03:41.828699Z,939,kanji,7,0,7,7,7,1,7,7,93,False
471166094,review_statistic,https://api.wanikani.com/v2/review_statistics/471166094,2025-03-16T08:32:13.018679Z,2025-02-18T22:03:46.359679Z,3927,vocabulary,6,0,6,6,6,0,6,6,100,False
471166130,review_statistic,https://api.wanikani.com/v2/review_statistics/471166130,2025-03-25T20:47:56.149540Z,2025-02-18T22:04:08.371242Z,3923,vocabulary,8,1,5,3,8,0,8,8,94,False
471167543,review_statistic,https://api.wanikani.com/v2/review_statistics/471167543,2025-03-17T00:19:38.055122Z,2025-02-18T22:09:08.123912Z,3945,vocabulary,6,0,6,6,6,0,6,6,100,False
471167550,review_statistic,https://api.wanikani.com/v2/review_statistics/471167550,2025-03-17T00:18:34.457380Z,2025-02-18T22:09:12.866625Z,3944,vocabulary,6,0,6,6,6,0,6,6,100,False
471167562,review_statistic,https://api.wanikani.com/v2/review_statistics/471167562,2025-03-23T06:38:47.169340Z,2025-02-18T22:09:18.765042Z,940,kanji,11,2,7,7,11,1,11,11,88,False
471167571,review_statistic,https://api.wanikani.com/v2/review_statistics/471167571,2025-03-17T00:21:11.136015Z,2025-02-18T22:09:21.865447Z,3946,vocabulary,6,0,6,6,6,0,6,6,100,False
471167580,review_statistic,https://api.wanikani.com/v2/review_statistics/471167580,2025-03-26T20:22:28.712167Z,2025-02-18T22:09:25.639737Z,4149,vocabulary,10,2,5,5,10,0,10,10,91,False
471169924,review_statistic,https://api.wanikani.com/v2/review_statistics/471169924,2025-03-19T10:07:13.092484Z,2025-02-18T22:12:46.458252Z,7449,vocabulary,8,0,8,8,8,1,5,5,94,False
471169926,review_statistic,https://api.wanikani.com/v2/review_statistics/471169926,2025-03-16T08:25:59.180999Z,2025-02-18T22:12:47.559647Z,7539,vocabulary,6,0,6,6,6,0,6,6,100,False
471169929,review_statistic,https://api.wanikani.com/v2/review_statistics/471169929,2025-03-17T00:20:57.458494Z,2025-02-18T22:12:50.185328Z,1891,kanji,7,0,7,7,7,1,7,7,93,False
471169936,review_statistic,https://api.wanikani.com/v2/review_statistics/471169936,2025-03-17T08:22:31.241305Z,2025-02-18T22:12:53.290668Z,6946,vocabulary,8,0,8,8,8,1,6,6,94,False
471169947,review_statistic,https://api.wanikani.com/v2/review_statistics/471169947,2025-03-25T21:14:08.086475Z,2025-02-18T22:12:57.493250Z,7541,vocabulary,8,1,5,3,8,0,8,8,94,False
471560553,review_statistic,https://api.wanikani.com/v2/review_statistics/471560553,2025-03-18T01:03:59.573136Z,2025-02-19T11:44:03.630560Z,942,kanji,8,0,8,8,8,2,7,7,89,False
471560562,review_statistic,https://api.wanikani.com/v2/review_statistics/471560562,2025-03-17T22:44:56.139777Z,2025-02-19T11:44:08.960264Z,3675,vocabulary,6,0,6,6,6,0,6,6,100,False
471560569,review_statistic,https://api.wanikani.com/v2/review_statistics/471560569,2025-03-17T20:51:32.907747Z,2025-02-19T11:44:13.197797Z,7584,vocabulary,6,0,6,6,6,0,6,6,100,False
471560576,review_statistic,https://api.wanikani.com/v2/review_statistics/471560576,2025-03-23T02:09:25.436424Z,2025-02-19T11:44:15.465019Z,3690,vocabulary,14,4,7,7,14,0,14,14,88,False
471560581,review_statistic,https://api.wanikani.com/v2/review_statistics/471560581,2025-03-18T00:59:44.295743Z,2025-02-19T11:44:18.408764Z,943,kanji,7,0,7,7,7,1,7,7,93,False
471786747,review_statistic,https://api.wanikani.com/v2/review_statistics/471786747,2025-03-17T20:51:11.562113Z,2025-02-19T20:13:06.200570Z,7585,vocabulary,6,0,6,6,6,0,6,6,100,False
471786768,review_statistic,https://api.wanikani.com/v2/review_statistics/471786768,2025-03-31T11:14:08.118007Z,2025-02-19T20:13:19.805012Z,7639,vocabulary,10,2,5,3,10,0,10,10,91,False
471786773,review_statistic,https://api.wanikani.com/v2/review_statistics/471786773,2025-03-17T22:45:03.282412Z,2025-02-19T20:13:23.265386Z,7688,vocabulary,6,0,6,6,6,0,6,6,100,False
471786788,review_statistic,https://api.wanikani.com/v2/review_statistics/471786788,2025-03-30T20:05:08.890076Z,2025-02-19T20:13:29.919499Z,7696,vocabulary,11,0,11,11,11,4,6,3,85,False
471786794,review_statistic,https://api.wanikani.com/v2/review_statistics/471786794,2025-03-18T01:00:45.753879Z,2025-02-19T20:13:32.959876Z,941,kanji,6,0,6,6,6,0,6,6,100,False
471787084,review_statistic,https://api.wanikani.com/v2/review_statistics/471787084,2025-03-30T11:02:47.279055Z,2025-02-19T20:16:43.360993Z,7739,vocabulary,10,2,5,5,10,0,10,10,91,False
471787098,review_statistic,https://api.wanikani.com/v2/review_statistics/471787098,2025-03-17T06:59:06.482031Z,2025-02-19T20:16:47.014922Z,7752,vocabulary,7,0,7,7,7,1,7,7,93,False
471787113,review_statistic,https://api.wanikani.com/v2/review_statistics/471787113,2025-03-17T08:22:12.868689Z,2025-02-19T20:16:55.590548Z,944,kanji,6,0,6,6,6,0,6,6,100,False
471787140,review_statistic,https://api.wanikani.com/v2/review_statistics/471787140,2025-03-18T01:00:32.878631Z,2025-02-19T20:17:06.545370Z,8669,vocabulary,7,1,7,7,7,0,7,7,93,False
471787148,review_statistic,https://api.wanikani.com/v2/review_statistics/471787148,2025-03-17T20:51:29.820509Z,2025-02-19T20:17:12.603936Z,7753,vocabulary,7,1,7,7,7,0,7,7,93,False
471971965,review_statistic,https://api.wanikani.com/v2/review_statistics/471971965,2025-04-03T03:32:37.534254Z,2025-02-20T05:10:47.633136Z,954,kanji,12,3,4,4,12,0,12,12,89,False
471971970,review_statistic,https://api.wanikani.com/v2/review_statistics/471971970,2025-04-02T11:08:41.297187Z,2025-02-20T05:10:52.528223Z,945,kanji,9,1,5,5,9,0,9,9,95,False
471971985,review_statistic,https://api.wanikani.com/v2/review_statistics/471971985,2025-03-18T01:00:07.022324Z,2025-02-20T05:10:57.926000Z,959,kanji,6,0,6,6,6,0,6,6,100,False
